person_id,id,name,character,role
1596151,tm478701,Tosin Coker,,DIRECTOR
211560,tm414746,Raúl Campos,,DIRECTOR
590250,tm414746,Jan Suter,,DIRECTOR
945037,tm429383,Chung Yeong-joon,,DIRECTOR
191665,ts55735,Andy Luo,,DIRECTOR
231873,tm244473,Mahmoud al Massad,,DIRECTOR
341469,tm478654,Anand Kamalakar,,DIRECTOR
1272755,ts80859,Tien Jen Huang,,DIRECTOR
176951,tm460198,Walter Taylaur,,DIRECTOR
853099,tm404569,Amit Barot,,DIRECTOR
385348,tm321563,Mahdi Fleifel,,DIRECTOR
281119,tm367613,Thiru,,DIRECTOR
113012,tm350945,Edwin,,DIRECTOR
1945747,tm478967,Tariq Alkazim,,DIRECTOR
940069,tm438250,Marcos Bucay,,DIRECTOR
318559,tm369456,Michael McKay,,DIRECTOR
211560,tm376709,Raúl Campos,,DIRECTOR
590250,tm376709,Jan Suter,,DIRECTOR
66049,tm316923,Hanung Bramantyo,,DIRECTOR
836313,tm1073233,Suhas Kadav,,DIRECTOR
236971,tm375836,Mohamed Khalifa,,DIRECTOR
1847911,tm480647,Gangadhar Salimath,,DIRECTOR
1819957,tm450769,Mansore,,DIRECTOR
270271,tm362737,Jan-Eric Mack,,DIRECTOR
62785,tm452767,Kunal Kohli,,DIRECTOR
59161,tm430666,Mamat Khalid,,DIRECTOR
246121,tm369079,Scott Moran,,DIRECTOR
211560,tm416134,Raúl Campos,,DIRECTOR
590250,tm416134,Jan Suter,,DIRECTOR
827772,tm404828,Yoo Byung-jae,,DIRECTOR
439446,tm321035,Magdy Ahmed Aly,,DIRECTOR
225143,tm441915,Chanda Bell,,DIRECTOR
363906,tm361633,Shirley Frimpong-Manso,,DIRECTOR
318559,tm368006,Michael McKay,,DIRECTOR
255004,tm430459,Roberto Girault,,DIRECTOR
247955,tm440324,Andrés Felipe Orjuela,,DIRECTOR
263338,tm411528,Max Amini,,DIRECTOR
206543,tm153164,Ranjit Jeyakodi,,DIRECTOR
211560,tm320949,Raúl Campos,,DIRECTOR
590250,tm320949,Jan Suter,,DIRECTOR
161431,tm428877,Müfit Can Saçıntı,,DIRECTOR
950685,tm430748,Hari Nath,,DIRECTOR
211560,tm369452,Raúl Campos,,DIRECTOR
590250,tm369452,Jan Suter,,DIRECTOR
1384645,tm471288,Stephina Zwane,,DIRECTOR
66544,ts80445,Jay Karas,,DIRECTOR
1081469,tm465864,Hasan Aljaberi,,DIRECTOR
761325,tm465864,Ibrahim Bin Mohamed,,DIRECTOR
699590,tm336084,K. M. Sarjun,,DIRECTOR
196243,tm360763,Guntur Soeharjanto,,DIRECTOR
318559,tm370472,Michael McKay,,DIRECTOR
141692,tm368697,Cathy Garcia-Molina,,DIRECTOR
179099,ts250172,Juliana Vicente,,DIRECTOR
914643,tm420789,Prasobh VIjayan,,DIRECTOR
99552,tm448690,Jonathan A. Rosenbaum,,DIRECTOR
1324096,ts97584,William Mitchell,,DIRECTOR
1367481,tm819641,Diana Chao,,DIRECTOR
1973649,tm458186,Nur Imran Mithu,,DIRECTOR
56729,tm430496,Jay Chapman,,DIRECTOR
634269,tm327926,Rana Eid,,DIRECTOR
340069,tm327636,Daniel Gray Longino,,DIRECTOR
97732,tm366383,Gupse Özay,,DIRECTOR
917750,tm349134,Rodrigo Toro Solovera,,DIRECTOR
853124,tm349134,Francisco Schultz,,DIRECTOR
66532,tm285712,Lance Bangs,,DIRECTOR
1302822,tm494577,Kayode Kasum,,DIRECTOR
229349,tm426260,Rano Karno,,DIRECTOR
4505,tm441050,Guy Ritchie,,DIRECTOR
22721,tm510203,Lydia Dean Pilcher,,DIRECTOR
594364,ts215046,Christophe Wagner,,DIRECTOR
195528,ts81120,Jason Hehir,,DIRECTOR
7893,tm681578,Dave Franco,,DIRECTOR
5634,tm369594,Charlie Kaufman,,DIRECTOR
3308,tm244149,Martin Scorsese,,DIRECTOR
51818,tm496322,Sam Hargrave,,DIRECTOR
1363391,tm863808,Philippa Ehrlich,,DIRECTOR
603796,tm863808,James Reed,,DIRECTOR
32586,tm827638,Aaron Moorhead,,DIRECTOR
32585,tm827638,Justin Benson,,DIRECTOR
367494,tm460124,Karen Maine,,DIRECTOR
1172106,tm824398,Galder Gaztelu-Urrutia,,DIRECTOR
249253,tm911973,Harry Bradbeer,,DIRECTOR
36145,tm849003,Gina Prince-Bythewood,,DIRECTOR
648541,tm845489,Remi Weekes,,DIRECTOR
9236,tm403709,Noah Baumbach,,DIRECTOR
32926,tm362198,André Øvredal,,DIRECTOR
93629,tm368699,Antonio Campos,,DIRECTOR
1195748,tm828369,Pawo Choyning Dorji,,DIRECTOR
160044,tm502532,Louie Schwartzberg,,DIRECTOR
32704,tm417392,David Michôd,,DIRECTOR
19321,tm414584,Adrian Grünberg,,DIRECTOR
1149771,tm817504,David Marmor,,DIRECTOR
201954,tm412937,Karzan Kader,,DIRECTOR
235609,tm456156,J.D. Dillard,,DIRECTOR
891246,tm943790,Jessica Swale,,DIRECTOR
11146,tm239927,Gavin Hood,,DIRECTOR
147488,tm919961,Kornél Mundruczó,,DIRECTOR
804120,tm427335,Adam B. Stein,,DIRECTOR
34157,tm427335,Zach Lipovsky,,DIRECTOR
69347,tm431321,Brian Kirk,,DIRECTOR
3074,tm417553,Michael Bay,,DIRECTOR
2964,tm821789,David Fincher,,DIRECTOR
25482,tm834851,J Blakeson,,DIRECTOR
1283388,ts223210,Mark Lewis,,DIRECTOR
56099,tm827648,Vince Gilligan,,DIRECTOR
87623,tm460948,Nahnatchka Khan,,DIRECTOR
1658946,ts107724,Måns Mårlind,,DIRECTOR
64183,tm847085,Jeff Orlowski,,DIRECTOR
255395,tm494295,James Sweeney,,DIRECTOR
42951,tm916405,Rod Lurie,,DIRECTOR
256210,tm823545,Albert Shin,,DIRECTOR
83479,tm244207,J.C. Chandor,,DIRECTOR
5306,tm849004,David Dobkin,,DIRECTOR
111694,ts218802,Jesse Moss,,DIRECTOR
280661,tm423666,Frant Gwo,,DIRECTOR
230853,ts225651,Luke Snellin,,DIRECTOR
14299,tm813695,Roger Kumble,,DIRECTOR
30820,tm448792,Jim Mickle,,DIRECTOR
43202,tm1121246,Jeff Chan,,DIRECTOR
1019758,ts222439,Lee Jung-hyo,,DIRECTOR
589304,tm447963,Brad Anderson,,DIRECTOR
297519,tm832345,Tomasz Mandes,,DIRECTOR
194535,tm832345,Barbara Bialowas,,DIRECTOR
2457265,ts304505,Brian Smith,,DIRECTOR
1681,ts91039,Jon Favreau,,DIRECTOR
1134094,tm428856,Grant Sputore,,DIRECTOR
23096,tm983787,Tate Taylor,,DIRECTOR
4228,tm840196,Aaron Sorkin,,DIRECTOR
610739,ts223530,Lee Eung-bok,,DIRECTOR
8492,tm455636,Jeff Tremaine,,DIRECTOR
1218540,tm824331,Elise Duran,,DIRECTOR
77785,tm441231,Kyle Newacheck,,DIRECTOR
31566,tm843444,Spike Lee,,DIRECTOR
2163,tm832916,George Clooney,,DIRECTOR
881504,ts242210,Kim Yong-wan,,DIRECTOR
139962,ts116814,Wouter Bouvijn,,DIRECTOR
15380,tm458553,Amy Poehler,,DIRECTOR
305367,tm886464,Tyler Spindel,,DIRECTOR
86520,tm417416,Justin Baldoni,,DIRECTOR
24859,tm439163,William Brent Bell,,DIRECTOR
244287,tm426428,Jenny Gage,,DIRECTOR
606969,tm441232,Jennifer Kaytin Robinson,,DIRECTOR
1020214,tm450262,Alex Parkinson,,DIRECTOR
1020212,tm450262,Richard Da Costa,,DIRECTOR
18865,tm435520,Fernando Meirelles,,DIRECTOR
31677,tm443615,Ben Wheatley,,DIRECTOR
941003,tm432765,Emma Tammi,,DIRECTOR
178176,tm456436,Kitao Sakurai,,DIRECTOR
64197,tm470240,Alice Wu,,DIRECTOR
16731,tm458585,Craig Brewer,,DIRECTOR
17495,tm678022,Ryan Murphy,,DIRECTOR
1466932,ts237560,Lisa Bryant,,DIRECTOR
168067,ts269397,Bartosz Walaszek,,DIRECTOR
294557,tm361746,Claire McCarthy,,DIRECTOR
22774,tm821143,George C. Wolfe,,DIRECTOR
1777580,tm453862,Emil Atageldijev,,DIRECTOR
1324,tm849022,Ron Howard,,DIRECTOR
325957,ts103133,Jonathan Entwistle,,DIRECTOR
265104,tm358770,Alice Waddington,,DIRECTOR
7026,tm420826,John Lee Hancock,,DIRECTOR
35300,tm372066,Julia Hart,,DIRECTOR
2041823,ts89014,Noëlle Raffaele,,DIRECTOR
235113,tm499045,Luke Sparke,,DIRECTOR
300924,tm836438,Justin Dec,,DIRECTOR
53707,tm444017,Joe Berlinger,,DIRECTOR
265962,tm433462,Marc Meyers,,DIRECTOR
1498681,tm927718,Quoc Bao Tran,,DIRECTOR
1182829,ts215683,Ka-Lam Chan,,DIRECTOR
446576,ts215683,Steve Cheng,,DIRECTOR
86174,tm548602,Scott Aukerman,,DIRECTOR
64178,tm325325,Louie Psihoyos,,DIRECTOR
83555,tm845484,Kirsten Johnson,,DIRECTOR
45225,tm332071,Dan Gilroy,,DIRECTOR
113340,tm943774,Christopher Alender,,DIRECTOR
2418135,tm824488,Alex Siddons,,DIRECTOR
6315,tm428557,Steven Soderbergh,,DIRECTOR
812503,tm878333,Tetsuo Yajima,,DIRECTOR
19895,tm893480,Ariel Schulman,,DIRECTOR
19896,tm893480,Henry Joost,,DIRECTOR
23221,tm413660,Vincenzo Natali,,DIRECTOR
1170914,tm820190,Cho Il,,DIRECTOR
12065,tm853953,Don Michael Paul,,DIRECTOR
619995,ts224907,Lee Myung-woo,,DIRECTOR
164378,ts161737,Josephine Decker,,DIRECTOR
31757,tm464662,Paul Solet,,DIRECTOR
406394,tm455568,Alexandre Lehmann,,DIRECTOR
53894,tm471967,Liz Garbus,,DIRECTOR
119174,tm447788,Chris Smith,,DIRECTOR
2111128,ts215341,Kim ki ho,,DIRECTOR
2110973,ts215341,Lee jun woo,,DIRECTOR
2111106,ts215341,Yang jin hee,,DIRECTOR
1013576,tm361998,Antonin Baudry,,DIRECTOR
1115053,ts105047,Dmitry Tyurin,,DIRECTOR
28178,tm451078,Kunihiko Yuyama,,DIRECTOR
25469,tm451078,Motonori Sakakibara,,DIRECTOR
87510,tm414341,Gideon Raff,,DIRECTOR
1020613,tm450375,Abhijit Panse,,DIRECTOR
13929,tm437221,Mary Harron,,DIRECTOR
316403,tm845496,Nicole Newnham,,DIRECTOR
1273453,tm845496,James Lebrecht,,DIRECTOR
2457265,ts242820,Brian Smith,,DIRECTOR
47973,tm449105,Jonas Åkerlund,,DIRECTOR
30456,tm418847,John R. Leonetti,,DIRECTOR
25347,ts82361,Kenji Kamiyama,,DIRECTOR
30688,ts82361,Shinji Aramaki,,DIRECTOR
6302,tm498803,Peter Berg,,DIRECTOR
13025,tm819950,Paul Thomas Anderson,,DIRECTOR
4465,tm315255,Wilson Yip,,DIRECTOR
47749,tm853783,Keith Scholey,,DIRECTOR
1382446,tm853783,Jonathan Hughes,,DIRECTOR
35602,tm853783,Alastair Fothergill,,DIRECTOR
29822,tm411750,Tony Giglio,,DIRECTOR
112738,ts224859,Jenner Furst,,DIRECTOR
112736,ts224859,Julia Willoughby Nason,,DIRECTOR
1303311,tm469991,Salvatore Vitiello,,DIRECTOR
13504,tm877681,Mike Elliott,,DIRECTOR
7000,tm434553,RZA,,DIRECTOR
1714680,ts269690,AlexxMedia,,DIRECTOR
6315,tm428558,Steven Soderbergh,,DIRECTOR
1704,tm927037,David Oyelowo,,DIRECTOR
232943,ts223240,Kim Seong-yoon,,DIRECTOR
119781,tm884511,Vicky Wight,,DIRECTOR
248530,tm285317,Jonathan Helpert,,DIRECTOR
68846,tm817709,Sarah Gavron,,DIRECTOR
25504,tm845512,Jeff Baena,,DIRECTOR
79326,tm824477,Glen Keane,,DIRECTOR
209870,tm927480,Rebecca Harrell Tickell,,DIRECTOR
288984,tm927480,Joshua Tickell,,DIRECTOR
318426,tm444247,Tom Donahue,,DIRECTOR
778612,tm355783,Ciarán Foy,,DIRECTOR
7275,tm449195,Chiwetel Ejiofor,,DIRECTOR
37477,tm925486,Dimitri Logothetis,,DIRECTOR
2250329,tm934040,Jenny Popplewell,,DIRECTOR
253916,ts225101,Oh Choong-hwan,,DIRECTOR
116796,tm469193,Mati Diop,,DIRECTOR
1496035,ts223404,Park Shin-woo,,DIRECTOR
722189,ts89075,Hong Jong-chan,,DIRECTOR
1602248,tm420455,Daria Kasperek,,DIRECTOR
159658,ts236747,Ryan Polito,,DIRECTOR
1182,tm925584,Peter Facinelli,,DIRECTOR
5007,tm914535,Lance Hool,,DIRECTOR
31687,tm423140,Jesse V. Johnson,,DIRECTOR
1155537,tm348403,Richard Phelan,,DIRECTOR
2343215,tm348403,Will Becher,,DIRECTOR
53707,ts87364,Joe Berlinger,,DIRECTOR
384925,tm878842,Peter Galison,,DIRECTOR
3308,tm453099,Martin Scorsese,,DIRECTOR
375280,tm446176,Steven Bognar,,DIRECTOR
375281,tm446176,Julia Reichert,,DIRECTOR
23216,tm316311,Olivier Assayas,,DIRECTOR
4909,tm375883,Sergio Pablos,,DIRECTOR
168956,ts268560,You Sun-dong,,DIRECTOR
5268,tm974366,Robert Rodriguez,,DIRECTOR
29735,tm443179,Brett Haley,,DIRECTOR
667585,tm498034,Taylor Morden,,DIRECTOR
615165,tm446609,Karim Amer,,DIRECTOR
117549,tm446609,Jehane Noujaim,,DIRECTOR
21288,tm810547,Park Hoon-jung,,DIRECTOR
254359,tm919864,Chaitanya Tamhane,,DIRECTOR
881838,ts236091,Nam Ki-hoon,,DIRECTOR
17494,tm827508,Joe Mantello,,DIRECTOR
297807,tm845415,Lana Wilson,,DIRECTOR
52728,ts81646,Francesca Gregorini,,DIRECTOR
214440,ts81646,Sydney Freeland,,DIRECTOR
209171,ts81646,Geeta Patel,,DIRECTOR
1916,ts81646,Tony Goldwyn,,DIRECTOR
800926,ts81646,Lucy Tcherniak,,DIRECTOR
1610262,tm822246,Radha Blank,,DIRECTOR
251512,ts108392,Felix Thompson,,DIRECTOR
383148,ts108392,Charles Martin,,DIRECTOR
108175,ts108392,Alex Holmes,,DIRECTOR
1069099,tm948128,Helena Coan,,DIRECTOR
159650,tm828069,Nick Rowland,,DIRECTOR
44634,tm935309,Liam O'Donnell,,DIRECTOR
32142,tm458467,Travis Stevens,,DIRECTOR
22600,ts84586,Jon Amiel,,DIRECTOR
144332,ts84586,Matthew Hastings,,DIRECTOR
2023366,ts84586,Norma Bailey,,DIRECTOR
253520,tm426638,Chanya Button,,DIRECTOR
701298,tm852996,Todd Grimes,,DIRECTOR
44706,tm464557,Chris Nelson,,DIRECTOR
1435320,ts86726,Jade Sandberg Wallis,,DIRECTOR
22234,tm554944,Dean Craig,,DIRECTOR
300417,tm845437,Sam Feder,,DIRECTOR
255252,tm463385,Don Argott,,DIRECTOR
255253,tm463385,Sheena M. Joyce,,DIRECTOR
160413,tm856375,Patrice Laliberté,,DIRECTOR
19387,tm822907,Callie Khouri,,DIRECTOR
13853,tm918706,Trish Sie,,DIRECTOR
841235,tm910040,Morgan Ingari,,DIRECTOR
228803,tm831061,Santha Kumar,,DIRECTOR
2093727,ts271247,Dana Dorian,,DIRECTOR
2093669,ts271247,Yoo Seon Ju,,DIRECTOR
29693,tm827216,Mike Binder,,DIRECTOR
67533,tm497383,Greg Barker,,DIRECTOR
1119518,tm475252,Jonathan Augustin,,DIRECTOR
111860,tm887450,Barry Avrich,,DIRECTOR
787502,ts321758,Yoo In-sik,,DIRECTOR
258232,tm898474,Just Philippot,,DIRECTOR
128280,tm852097,Junichi Sato,,DIRECTOR
1844535,tm852097,Tomotaka Shibayama,,DIRECTOR
194899,tm471878,Marco Pontecorvo,,DIRECTOR
64710,tm827142,Stan Lathan,,DIRECTOR
1712824,ts256309,Max Miller,,DIRECTOR
331092,ts219080,Goran Kapetanović,,DIRECTOR
226220,tm828317,Ed Perkins,,DIRECTOR
940889,tm918734,Ricky Staub,,DIRECTOR
64614,tm818502,María Ripoll,,DIRECTOR
84907,tm490222,Prentice Penny,,DIRECTOR
65458,tm467579,William Bindley,,DIRECTOR
1008658,ts223759,Geno McDermott,,DIRECTOR
101717,tm452826,Zara Hayes,,DIRECTOR
24449,tm928541,Conrad Helten,,DIRECTOR
236212,tm858954,Bartosz M. Kowalski,,DIRECTOR
67186,tm845549,Jerry Rothwell,,DIRECTOR
111281,tm432022,Taichi Ishidate,,DIRECTOR
701746,tm475783,Shannon Hartman,,DIRECTOR
50031,tm452851,Yuval Adler,,DIRECTOR
688104,ts89958,Kim Won-seok,,DIRECTOR
886669,tm465724,Stefon Bristol,,DIRECTOR
14239,tm849005,Kris Pearn,,DIRECTOR
231628,ts225787,Mick Grogan,,DIRECTOR
295036,tm451512,Vicky Jewson,,DIRECTOR
391988,tm369389,Almudena Carracedo,,DIRECTOR
391989,tm369389,Robert Bahar,,DIRECTOR
259891,tm933375,Maïmouna Doucouré,,DIRECTOR
129049,tm471922,Rebecca Zlotowski,,DIRECTOR
159658,tm465231,Ryan Polito,,DIRECTOR
6587,tm922788,McG,,DIRECTOR
66506,ts251654,Majid Al Ansari,,DIRECTOR
163136,ts251654,Amr Salama,,DIRECTOR
1077713,tm827501,Nzingha Stewart,,DIRECTOR
299475,tm936236,Jarand Herdal,,DIRECTOR
230853,tm120072,Luke Snellin,,DIRECTOR
20418,tm936396,John Whitesell,,DIRECTOR
1554512,tm676311,Cooper Karl,,DIRECTOR
96505,tm464351,Dee Rees,,DIRECTOR
66638,tm493175,Sam Dunn,,DIRECTOR
1056091,ts237513,Shô Miyake,,DIRECTOR
139152,tm283581,Thiagarajan Kumararaja,,DIRECTOR
290914,tm447439,Nora Fingscheidt,,DIRECTOR
174180,tm885775,Claire Scanlon,,DIRECTOR
1153263,ts235862,Kwon Young-il,,DIRECTOR
34413,tm835486,Gillian Robespierre,,DIRECTOR
227668,ts236501,Nely Reguera,,DIRECTOR
291719,ts236501,Inma Torrente,,DIRECTOR
375436,tm511940,Matt Aselton,,DIRECTOR
325626,tm837756,Fernando Frias,,DIRECTOR
163031,tm460829,Ayumu Watanabe,,DIRECTOR
132499,tm853396,Ivan Silvestrini,,DIRECTOR
734964,ts106126,Alexandre Laurent,,DIRECTOR
375281,tm877456,Julia Reichert,,DIRECTOR
375280,tm877456,Steven Bognar,,DIRECTOR
431005,tm459512,Michael Fimognari,,DIRECTOR
1420663,ts225430,Jeon Chang-geun,,DIRECTOR
24221,tm847998,Steven Brill,,DIRECTOR
1133439,ts88352,Yoo Jong-sun,,DIRECTOR
213097,tm931686,Oz Rodriguez,,DIRECTOR
366677,tm461366,Łukasz Kośmicki,,DIRECTOR
37676,tm467299,Marcus Raboy,,DIRECTOR
59291,tm855600,Jamie Babbit,,DIRECTOR
12242,tm503508,Wash Westmoreland,,DIRECTOR
14299,tm824165,Roger Kumble,,DIRECTOR
57163,tm425698,Michael Winterbottom,,DIRECTOR
255463,tm446625,Stanley Nelson,,DIRECTOR
232677,ts225716,Igor Gotesman,,DIRECTOR
1538978,tm918701,Ángel Gómez Hernández,,DIRECTOR
1439225,tm850723,Takeru Nakajima,,DIRECTOR
1363145,tm850723,Yoshiyuki Okada,,DIRECTOR
88513,tm855483,Donick Cary,,DIRECTOR
202101,ts189629,Justin Webster,,DIRECTOR
18073,tm475836,Akiva Schaffer,,DIRECTOR
1147458,tm475836,Mike Diva,,DIRECTOR
1222965,tm524282,Jake Wyatt,,DIRECTOR
812300,tm524282,Jenny Goldberg,,DIRECTOR
193222,tm857051,Akhil Paul,,DIRECTOR
1350403,tm857051,Anas Khan,,DIRECTOR
40154,ts223126,Robert Kenner,,DIRECTOR
361464,ts223126,Taki Oldham,,DIRECTOR
180221,tm451548,Kan Eguchi,,DIRECTOR
113213,tm469008,Bruce Leddy,,DIRECTOR
1080864,tm816038,Haruka Fujita,,DIRECTOR
427035,ts236725,Adi Barash,,DIRECTOR
427036,ts236725,Ruthie Shatz,,DIRECTOR
25139,tm812916,Cédric Jimenez,,DIRECTOR
1631,tm845535,Shalini Kantayya,,DIRECTOR
59377,tm447159,Lone Scherfig,,DIRECTOR
323584,tm938793,Unjoo Moon,,DIRECTOR
27732,tm897732,Jeremy Degruson,,DIRECTOR
27727,tm897732,Ben Stassen,,DIRECTOR
140269,ts225460,Marvin Kren,,DIRECTOR
14222,tm924991,Darren Lynn Bousman,,DIRECTOR
64704,tm430171,Billy Corben,,DIRECTOR
54911,tm848996,Alan Yang,,DIRECTOR
7382,tm846964,Tyler Perry,,DIRECTOR
20779,tm902330,Eric Bress,,DIRECTOR
143161,tm450478,Archie Borders,,DIRECTOR
1479856,ts238242,Pablo González,,DIRECTOR
271084,ts238242,Camilo Salazar Prince,,DIRECTOR
450613,tm826563,Michelle Johnston,,DIRECTOR
102245,tm500565,Nicol Paone,,DIRECTOR
426253,tm887369,Joe DeMaio,,DIRECTOR
66532,tm844642,Lance Bangs,,DIRECTOR
258697,tm981451,Al Campbell,,DIRECTOR
1118042,tm981451,Alice Mathias,,DIRECTOR
167332,tm822832,Isabel Sandoval,,DIRECTOR
1403146,ts236051,José Larraza,,DIRECTOR
1403149,ts236051,Marc Pons,,DIRECTOR
64438,tm678851,Anubhav Sinha,,DIRECTOR
65541,tm935895,Edoardo Ponti,,DIRECTOR
225117,tm855535,Jan Komasa,,DIRECTOR
738431,tm893816,LP,,DIRECTOR
991826,ts223238,Lee Sang-yeob,,DIRECTOR
156978,ts88296,Giancarlo Sanchez,,DIRECTOR
279492,ts88296,Michiel ten Horn,,DIRECTOR
1019758,ts86744,Lee Jung-hyo,,DIRECTOR
627537,tm860965,Chris Robinson,,DIRECTOR
1165871,tm371882,Yu Yang,,DIRECTOR
1607290,tm890674,Nadia Hallgren,,DIRECTOR
690957,tm447520,Rik Reinholdtsen,,DIRECTOR
269916,tm812998,Mehmet Ada Öztekin,,DIRECTOR
51559,tm857430,Àlex Pastor,,DIRECTOR
51557,tm857430,David Pastor,,DIRECTOR
65462,tm452573,Manny Rodriguez,,DIRECTOR
55776,tm834664,Nicholaus Goossen,,DIRECTOR
67789,tm493511,Shonali Bose,,DIRECTOR
1322983,ts92547,Emre Sahin,,DIRECTOR
59828,tm883441,Luis Alfaro,,DIRECTOR
1390367,tm883441,Pablo Lejarreta,,DIRECTOR
589285,tm847430,Kyohei Ishiguro,,DIRECTOR
605280,tm922532,Felix Binder,,DIRECTOR
232942,ts221293,Baek Sang-Hoon,,DIRECTOR
1153272,ts221293,Jung Jee-hyun,,DIRECTOR
268929,ts226602,Erin Lee Carr,,DIRECTOR
879305,tm885860,Madeleine Parry,,DIRECTOR
1235112,ts86365,Masahito Kobayashi,,DIRECTOR
195918,tm453850,Yoon Sung-hyun,,DIRECTOR
671210,ts91124,Kim Jin-woo,,DIRECTOR
26102,tm472195,Mike Doyle,,DIRECTOR
378065,tm455059,Lior Geller,,DIRECTOR
1625314,tm893680,Michael McKay,,DIRECTOR
5892,tm888080,Olivier Megaton,,DIRECTOR
37676,tm854669,Marcus Raboy,,DIRECTOR
40657,ts222933,Gilles Marchand,,DIRECTOR
104871,ts89876,Chris Lilley,,DIRECTOR
1509187,tm917036,Sue Kim,,DIRECTOR
236149,ts223659,Soumendra Padhi,,DIRECTOR
1202297,ts219422,Cha Young-hoon,,DIRECTOR
52742,tm458127,Adam Bolt,,DIRECTOR
813127,ts225102,Ahn Gil-ho,,DIRECTOR
99552,tm454375,Jonathan A. Rosenbaum,,DIRECTOR
33087,tm838687,Ernie Barbarash,,DIRECTOR
15463,ts224072,Kasi Lemmons,,DIRECTOR
438849,ts224072,DeMane Davis,,DIRECTOR
34975,tm848995,David E. Talbert,,DIRECTOR
846853,tm470560,Rachel Mason,,DIRECTOR
130050,tm883189,Michael Scott,,DIRECTOR
66690,tm1127695,Jose Mari Goenaga,,DIRECTOR
66691,tm1127695,Jon Garaño,,DIRECTOR
421830,tm1127695,Aitor Arregi,,DIRECTOR
170954,tm469400,Sandra Restrepo,,DIRECTOR
1505492,tm670553,Kuang-Hui Liu,,DIRECTOR
88834,tm942240,David Pablos,,DIRECTOR
1233397,tm839411,Gianluca Leuzzi,,DIRECTOR
19813,tm823355,M.J. Bassett,,DIRECTOR
417627,ts215718,Kim Jin-min,,DIRECTOR
1363930,tm857187,Rami Hachache,,DIRECTOR
1100212,ts224198,Kang Chul Woo,,DIRECTOR
19522,tm814671,Peter Sullivan,,DIRECTOR
606531,ts87372,Hayato Date,,DIRECTOR
729964,tm472411,Serge Ou,,DIRECTOR
56015,tm826368,Kenny Leon,,DIRECTOR
239146,tm824559,Eva Orner,,DIRECTOR
381984,tm376739,Aaron Lieber,,DIRECTOR
180215,ts223456,Doug Shultz,,DIRECTOR
36618,tm814644,Michael Dowse,,DIRECTOR
127699,tm458326,Conor Allyn,,DIRECTOR
326781,tm449594,Julien Abraham,,DIRECTOR
637512,ts268551,Lee Jae-hoon,,DIRECTOR
1046901,tm454824,Mikhail Lokshin,,DIRECTOR
31687,tm885805,Jesse V. Johnson,,DIRECTOR
294369,tm453994,Elle-Máijá Tailfeathers,,DIRECTOR
191907,tm453994,Kathleen Hepburn,,DIRECTOR
102370,ts106015,Seiji Kishi,,DIRECTOR
64751,tm458328,Sujoy Ghosh,,DIRECTOR
1230671,tm838869,Anissa Bonnefont,,DIRECTOR
255205,tm470836,Simon Lupton,,DIRECTOR
67688,tm470836,Christopher Bird,,DIRECTOR
17073,tm840438,Seth Barrish,,DIRECTOR
200534,tm495609,Ashwin Saravanan,,DIRECTOR
57821,tm833638,Sion Sono,,DIRECTOR
23219,tm453903,Isabel Coixet,,DIRECTOR
50405,tm461829,Keoni Waxman,,DIRECTOR
282335,tm446581,Petra Costa,,DIRECTOR
288247,tm831873,Sebastián Schindel,,DIRECTOR
1978797,ts90063,주둥닝,,DIRECTOR
22977,tm868777,Mark Steven Johnson,,DIRECTOR
35650,tm483997,Vince Marcello,,DIRECTOR
51574,tm838876,Leslie Small,,DIRECTOR
337575,ts222609,Lee Hyung-min,,DIRECTOR
25777,tm819054,Laurent Lafitte,,DIRECTOR
158710,ts216474,Stefano Lodovichi,,DIRECTOR
98241,ts86927,Park Joon-hwa,,DIRECTOR
84945,tm915043,Michael Duggan,,DIRECTOR
1553173,tm827304,Ken Cunningham,,DIRECTOR
1552516,tm827304,Andrew Duncan,,DIRECTOR
247954,tm954303,Fernando Ayllón,,DIRECTOR
923454,ts217356,Patrick Graham,,DIRECTOR
315143,ts217356,Nikhil Mahajan,,DIRECTOR
1116008,ts220983,Kim Jin-won,,DIRECTOR
1322745,tm917846,Sibusiso Khuzwayo,,DIRECTOR
1754286,ts213544,Han Hyun-hee,,DIRECTOR
637480,ts213544,Kang Il-soo,,DIRECTOR
34770,tm467467,Beyoncé,,DIRECTOR
148411,tm467848,Yoshiyuki Momose,,DIRECTOR
127297,tm917974,Matt Eskandari,,DIRECTOR
271238,tm848443,Kranthi Madhav,,DIRECTOR
1962912,ts223895,Yoo Je-won,,DIRECTOR
161211,tm917822,Brian Skiba,,DIRECTOR
331767,ts269501,Picky Talarico,,DIRECTOR
1426427,tm889018,Gaspar Antillo,,DIRECTOR
26922,tm843768,Rhys Thomas,,DIRECTOR
22243,tm846166,Reinhard Klooss,,DIRECTOR
4096,tm819107,Spike Jonze,,DIRECTOR
33881,tm886086,Isaac Florentine,,DIRECTOR
297630,tm847629,Francis Whately,,DIRECTOR
1019905,ts89048,Oh Jin-seok,,DIRECTOR
1962912,ts89832,Yoo Je-won,,DIRECTOR
276335,ts216493,Masaharu Take,,DIRECTOR
49336,tm375446,Hallvard Bræin,,DIRECTOR
1383561,tm881859,Chris Bolan,,DIRECTOR
1729834,tm986700,Jan Belcl,,DIRECTOR
230679,tm674099,Sydney Sibilia,,DIRECTOR
39532,tm434830,Miranda de Pencier,,DIRECTOR
